RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs_true,label_kmeans,label_hierarchical,label_dbscan,label_gmm
0.030298485,37,0,0.314575412,3944.0,7,0,1,0,1.0,0,0,0,2,0
0.008922443,50,0,2.479927284,6600.0,16,0,3,0,0.0,0,0,0,0,0
0.629229766,54,0,2.298507463,200.0,6,0,0,0,1.0,0,0,0,2,0
0.089710762,56,0,489.0,5400.0,13,0,0,0,0.0,0,0,0,0,0
0.016449589,38,0,0.051561912,7970.0,3,0,0,0,0.0,0,0,0,0,0
0.0,61,0,0.240268552,14000.0,7,0,3,0,0.0,0,0,0,0,0
0.072531575,57,0,0.071380471,1484.0,12,0,0,0,0.0,0,0,0,0,0
0.183639089,51,0,2373.0,5400.0,13,0,1,0,0.0,0,0,0,0,0
0.062492951,40,0,1.011247188,4000.0,15,0,3,0,1.0,0,0,0,-1,0
0.00349965,32,0,0.95430945,1925.0,9,0,1,0,3.0,0,0,0,1,0
0.0,44,0,0.401638357,8300.0,4,0,2,0,4.0,0,0,0,-1,0
0.001619165,54,0,0.571618921,1500.0,11,0,0,0,0.0,0,0,0,0,0
0.084688547,67,0,0.728930169,5813.0,13,0,2,0,0.0,0,0,0,0,0
0.456154172,48,0,0.03124566,7200.0,1,0,0,0,2.0,0,0,0,3,0
0.024560965,27,0,1.432783608,2000.0,5,1,1,0,0.0,1,0,1,-1,1
0.237083484,49,0,1457.0,5400.0,18,0,1,0,0.0,0,0,0,0,0
0.036178564,76,0,0.342841909,3750.0,16,0,2,0,0.0,0,0,0,0,0
0.0,30,0,183.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.052907443,65,0,0.055403303,13500.0,4,0,0,0,0.0,0,0,0,0,0
0.020845934,69,0,0.155384176,3500.0,3,0,0,0,0.0,0,0,0,0,0
0.010351033,72,0,1830.0,5400.0,24,0,2,0,0.0,0,0,0,-1,0
0.335988,46,0,0.523052209,6224.0,7,0,2,0,0.0,0,0,0,0,0
0.021894278,63,0,0.449275362,5864.0,9,0,2,0,0.0,0,0,0,0,0
0.10708913,64,0,0.407858861,12469.0,23,0,3,0,1.0,0,0,0,-1,0
0.04799616,33,0,675.0,5400.0,2,0,1,0,0.0,0,0,0,0,0
0.118588927,54,0,0.072372865,10362.0,8,0,1,0,0.0,0,0,0,0,0
0.204431823,60,0,0.04269573,10000.0,6,0,0,0,1.0,0,0,0,2,0
0.165060318,67,0,0.343914021,4000.0,11,0,1,0,0.0,0,0,0,0,0
0.048870542,63,0,0.195322196,10474.0,5,0,2,0,1.0,0,0,0,2,0
0.757471736,51,0,0.284708533,3550.0,4,0,0,0,1.0,0,0,0,2,0
0.103508878,36,0,0.385589594,5842.0,8,0,2,0,3.0,0,0,0,1,0
0.125485783,55,1,0.312306853,5500.0,22,0,1,0,0.0,0,0,0,-1,0
0.000124415,59,0,1659.0,5400.0,8,0,1,0,1.0,0,0,0,-1,0
0.712050745,43,0,0.657153245,5500.0,20,0,2,0,1.0,0,0,0,-1,0
0.20901617,36,0,0.381667449,6392.0,12,0,2,0,2.0,0,0,0,3,0
0.026129095,55,1,0.367650588,12500.0,23,0,2,0,2.0,0,0,0,-1,0
0.070388792,60,0,824.0,5400.0,6,0,1,0,0.0,0,0,0,0,0
0.021895797,57,0,2090.0,5400.0,8,0,1,0,0.0,0,0,0,0,0
0.058379562,64,0,77.0,5400.0,9,0,0,0,0.0,0,0,0,0,0
0.189950924,58,0,0.289630119,9083.0,13,0,2,0,1.0,0,0,0,2,0
0.085104103,38,0,2099.0,5400.0,7,0,1,0,0.0,0,0,0,0,0
0.9999999,63,0,0.315698573,11000.0,5,0,2,0,2.0,0,0,0,-1,0
0.9999999,79,0,22.0,5400.0,1,0,1,0,0.0,0,0,0,0,0
0.030458157,73,0,0.403942294,7000.0,8,0,3,0,1.0,0,0,0,2,0
0.084212281,78,1,773.0,5400.0,4,0,1,0,0.0,0,0,0,-1,0
0.788249625,38,1,0.600127389,7849.0,17,0,2,0,3.0,0,0,0,-1,0
0.0,59,0,0.0,5750.0,3,0,0,0,0.0,0,0,0,0,0
1.060967988,57,2,0.314037193,3333.0,2,0,0,0,0.0,0,0,0,-1,0
0.116237799,47,1,4979.040000000037,5400.0,23,0,2,0,0.0,0,0,0,-1,0
0.9999999,29,0,0.0,1700.0,1,0,0,0,0.0,0,0,0,0,0
0.538922156,32,0,0.004514673,1771.0,1,0,0,0,0.0,0,0,0,0,0
0.003649939,47,0,0.179277108,6224.0,7,0,1,0,1.0,0,0,0,2,0
0.031124444,66,0,857.0,5400.0,7,0,1,0,1.0,0,0,0,2,0
0.658544156,53,0,0.951917573,5240.0,17,0,4,1,1.0,1,0,1,-1,1
0.745093532,31,0,0.571154308,4166.0,11,0,1,0,0.0,0,0,0,0,0
0.300021806,74,1,0.295710121,2400.0,11,0,1,0,0.0,0,0,0,-1,0
0.0,67,0,0.003498251,2000.0,6,0,0,0,0.0,0,0,0,0,0
0.003116843,46,2,0.418681913,12942.0,14,0,3,0,2.0,0,0,0,-1,0
0.9999999,33,0,0.830939829,5500.0,12,0,2,0,1.0,0,0,0,-1,0
0.003771321,26,0,0.231896935,2250.0,4,0,0,0,0.0,0,0,0,0,0
0.017636813,69,0,0.018691589,3958.0,11,0,0,0,0.0,0,0,0,0,0
1.0929557681400022,38,0,0.153500141,3556.0,5,0,0,0,2.0,1,0,0,3,0
0.0,72,0,0.283648658,13900.0,10,0,2,0,0.0,0,0,0,0,0
0.183431131,54,0,0.235874848,6583.0,9,0,1,0,0.0,0,0,0,0,0
0.178964154,56,0,0.552930754,6772.0,6,0,1,0,1.0,0,0,0,2,0
0.015811512,58,0,7.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.167737773,75,1,1.009223674,1300.0,8,0,1,0,0.0,0,0,0,-1,0
1.0929557681400022,43,0,1321.0,5400.0,5,0,1,0,0.0,0,0,0,-1,0
0.703877747,58,0,0.263838297,14000.0,11,0,0,0,3.0,0,0,0,-1,0
0.0,76,0,1.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.752234316,47,0,0.443575419,2684.0,10,0,1,0,2.0,1,0,0,3,0
0.025450801,74,0,0.31404848,7466.0,14,0,1,0,2.0,0,0,0,3,0
0.010009462,86,1,0.000633312,9473.0,9,0,0,0,0.0,0,0,0,-1,0
0.137196324,47,1,0.724629499,7084.0,10,0,2,0,2.0,1,0,0,-1,0
0.0,24,0,0.012180268,820.0,2,0,0,0,0.0,0,0,0,0,0
0.015212865,59,0,0.151041054,8500.0,9,0,1,0,0.0,0,0,0,0,0
0.210299106,63,0,2805.0,5400.0,7,0,2,0,0.0,0,0,0,0,0
0.242737738,45,0,0.304829871,7846.0,8,0,2,0,4.0,0,0,0,6,0
0.0,56,0,1310.0,5400.0,6,0,1,0,4.0,0,0,0,-1,0
0.05676666,26,0,317.0,5400.0,7,0,0,0,0.0,0,0,0,0,0
0.981517952,54,4,0.506766917,3324.0,10,0,1,0,1.0,1,1,0,-1,1
0.9999999,87,0,303.0,5400.0,0,0,0,0,0.0,0,0,0,0,0
0.289939075,60,1,0.765489674,1500.0,16,0,0,0,0.0,0,0,0,-1,0
0.911941165,35,0,0.589483612,4240.0,7,0,1,0,1.0,1,0,0,2,0
0.590277268,66,1,0.458756874,6000.0,9,0,1,0,0.0,0,0,0,-1,0
0.9999999,36,0,0.0,4975.0,0,0,0,0,0.0,0,0,0,0,0
0.0,73,3,0.065993598,4060.0,13,0,1,0,0.0,0,0,0,-1,1
0.9999999,64,0,0.491131893,3100.0,5,0,3,0,0.0,0,0,0,0,0
0.19679016,74,0,0.146829201,7300.0,3,0,1,0,0.0,0,0,0,0,0
0.183477619,70,0,1.259474053,10000.0,14,0,4,0,0.0,0,0,0,-1,0
0.9999999,26,0,0.149023171,2200.0,3,0,0,0,0.0,0,0,0,0,0
0.144988493,87,0,54.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.525810538,59,0,2867.0,5400.0,3,0,1,0,0.0,0,0,0,-1,0
0.0,24,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0
0.419186106,45,0,0.587948954,7600.0,13,0,1,0,2.0,1,0,0,3,0
0.015282054,70,0,0.244503664,1500.0,6,0,0,0,0.0,0,0,0,0,0
0.9999999,24,1,0.036654449,3000.0,4,2,0,0,0.0,1,1,1,-1,1
0.03053654,78,0,0.011358473,2200.0,5,0,0,0,0.0,0,0,0,0,0
0.025294801,61,0,0.359261142,5900.0,11,0,1,0,0.0,0,0,0,0,0
0.673069936,59,1,0.436351706,7619.0,10,0,2,0,0.0,0,0,0,-1,0
0.163968692,55,0,0.250188395,23000.0,24,0,1,0,3.0,0,0,0,-1,0
0.033728464,50,0,1.281874795,3050.0,12,0,3,0,0.0,0,0,0,0,0
0.05107604,66,1,1960.0,5400.0,11,0,1,0,0.0,0,0,0,-1,0
0.063358284,62,0,0.206410411,8298.0,12,0,1,0,1.0,0,0,0,2,0
0.0,51,0,0.319278418,4600.0,9,0,3,0,2.0,0,0,0,3,0
0.157338874,58,2,1626.0,5400.0,10,0,1,0,0.0,1,0,0,-1,0
0.9999999,45,0,0.20607243,8200.0,3,0,1,0,0.0,0,0,0,0,0
0.41093712,33,0,0.199829206,8196.0,11,0,0,0,4.0,0,0,0,-1,0
0.022162973,42,0,1184.0,5400.0,6,0,1,0,0.0,0,0,0,0,0
0.18168532,63,0,0.347896816,4302.0,6,0,1,0,0.0,0,0,0,0,0
0.012590422,53,0,0.23272403,11214.0,7,0,2,0,0.0,0,0,0,0,0
0.32443242,65,0,0.04671916,1904.0,2,1,0,0,0.0,0,0,1,-1,1
0.115114261,72,0,0.01995184,5813.0,6,0,0,0,0.0,1,0,0,0,0
0.510731857,57,0,0.422766179,12500.0,14,0,4,0,3.0,0,0,0,-1,0
0.188514357,51,0,0.704329461,946.0,4,0,1,0,0.0,0,0,0,0,0
0.586044688,44,0,0.64929546,4470.0,7,0,2,0,0.0,1,0,0,0,0
0.802433131,39,1,0.071982004,4000.0,7,0,0,1,0.0,0,1,1,-1,1
0.032348383,87,0,19.0,5400.0,3,0,0,0,0.0,0,0,0,0,0
0.9999999,56,0,0.058659556,8250.0,2,2,0,1,0.0,1,1,1,-1,1
0.9999999,44,1,0.410317936,5000.0,10,0,2,0,0.0,0,0,0,-1,0
0.374843768,36,0,0.213478612,2477.0,6,0,0,0,0.0,0,0,0,0,0
0.756243756,66,1,0.414383562,2627.0,7,0,1,1,2.0,1,1,1,-1,1
0.423540356,62,0,0.829973602,8333.0,14,0,4,0,1.0,0,0,0,-1,0
0.00897972,59,0,2525.0,5400.0,19,0,2,0,0.0,0,0,0,-1,0
0.02847221,58,0,0.03869598,14600.0,4,0,0,0,1.0,0,0,0,-1,0
0.811035406,37,0,0.366663155,9490.0,9,0,2,0,2.0,1,0,0,3,0
0.0667385,49,1,0.309584727,10161.0,14,0,2,0,0.0,0,0,0,-1,0
0.647466112,46,0,0.559880936,21500.0,19,0,4,0,0.0,0,0,0,-1,0
0.994066864,51,0,0.898138833,3975.0,11,0,2,0,0.0,0,0,0,0,0
0.04312856,68,0,2713.0,5400.0,11,0,2,0,0.0,0,0,0,0,0
0.039277478,48,0,0.213271303,8167.0,7,0,2,0,2.0,0,0,0,3,0
0.210669423,47,0,0.265341832,8000.0,11,0,1,0,2.0,0,0,0,3,0
0.635157244,47,0,0.6251786,6298.0,5,0,2,0,1.0,0,0,0,2,0
0.624497481,44,0,0.806008902,8087.0,10,0,2,0,2.0,0,0,0,3,0
1.0929557681400022,52,3,0.513250883,4527.0,8,3,2,1,4.0,0,1,1,-1,1
0.067400749,26,0,0.166517857,4479.0,10,0,0,0,0.0,0,0,0,0,0
0.02392504,86,0,0.013473054,1335.0,3,0,0,0,0.0,0,0,0,0,0
0.651573359,64,0,0.577915377,5813.0,10,0,1,0,0.0,0,0,0,0,0
0.001595711,76,0,2.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.201521066,35,0,0.459588848,3550.0,8,0,1,0,2.0,0,0,0,3,0
0.007753608,50,0,4313.0,5400.0,8,0,3,0,0.0,0,0,0,-1,0
1.0929557681400022,56,1,0.141653502,3797.0,6,3,0,2,1.0,1,1,1,-1,1
0.68224553,55,0,0.398306082,8500.0,12,0,3,0,1.0,0,0,0,-1,0
0.518358531,31,0,0.140613847,1400.0,4,0,0,0,2.0,0,0,0,3,0
0.165361903,48,0,0.485075392,9748.0,11,0,3,0,0.0,0,0,0,0,0
0.060461263,61,0,0.241101617,16266.0,9,0,2,0,1.0,0,0,0,-1,0
0.558295436,47,2,0.65526971,6024.0,15,0,2,0,2.0,0,0,0,-1,0
0.021848992,77,0,30.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.030848458,68,0,0.065607451,7300.0,5,0,0,0,1.0,0,0,0,2,0
0.080629154,50,1,0.036101083,2215.0,8,0,0,0,0.0,0,0,0,4,0
0.007088508,56,0,0.004241139,3300.0,9,0,0,0,0.0,0,0,0,0,0
0.191907772,53,0,0.348496086,12134.0,12,0,1,0,2.0,0,0,0,3,0
0.025386482,45,0,0.498228774,8750.0,8,0,1,0,0.0,0,0,0,0,0
0.66548727,59,0,1993.0,5400.0,11,0,0,0,0.0,0,0,0,-1,0
0.953139552,69,0,0.510677809,14000.0,10,0,2,0,0.0,0,0,0,-1,0
0.0,85,0,7.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.982035928,30,0,0.250262881,950.0,2,0,0,0,0.0,0,0,0,0,0
0.044879835,70,0,4979.040000000037,5400.0,13,0,4,0,0.0,0,0,0,-1,0
0.068096122,62,0,4162.0,5400.0,6,0,1,0,0.0,0,0,0,-1,0
0.075096179,50,0,0.593629482,7000.0,15,0,2,0,0.0,0,0,0,0,0
0.9999999,24,1,0.111056269,2025.0,0,0,0,0,0.0,0,0,0,-1,0
0.351833174,33,0,0.117302335,10408.0,12,0,0,0,0.0,0,0,0,0,0
0.0,60,0,0.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.163400642,63,0,279.0,5400.0,3,0,0,0,0.0,0,0,0,0,0
0.9999999,51,0,0.0,5400.0,1,0,0,0,4.0,1,0,0,-1,0
0.001722127,65,0,0.002586207,2319.0,3,0,0,0,0.0,0,0,0,0,0
0.202718081,48,0,0.641600417,7672.0,13,0,2,0,2.0,0,0,0,3,0
0.150184624,39,0,1.200381679,1047.0,24,0,0,0,0.0,0,0,0,-1,0
0.0,52,0,0.351901446,5600.0,4,0,1,0,0.0,0,0,0,0,0
0.408157007,54,0,0.393989983,9583.0,15,0,1,0,0.0,0,0,0,0,0
0.451376082,48,0,2.51196093,12080.0,24,0,4,0,2.0,1,0,0,-1,0
0.0,41,0,1886.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.9999999,24,0,0.0,820.0,1,0,0,0,0.0,0,0,0,0,0
0.81278309,43,0,0.176405243,4500.0,7,0,0,0,3.0,0,0,0,-1,0
0.718232516,48,0,0.648038246,6065.0,14,0,2,0,2.0,0,0,0,3,0
0.818491942,33,0,0.322220499,6448.0,4,0,1,0,0.0,0,0,0,0,0
0.441581417,68,0,0.18251928,3500.0,6,0,1,0,0.0,0,0,0,0,0
0.12767785,63,0,0.16272377,20500.0,13,0,2,0,0.0,0,0,0,-1,0
0.008437236,82,0,0.002710945,2950.0,2,0,0,0,0.0,0,0,0,0,0
0.894165252,57,1,1.0665,3999.0,8,0,1,0,0.0,0,0,0,-1,0
0.087449246,57,0,0.91552112,4000.0,3,0,1,0,0.0,0,0,0,0,0
0.693404592,43,0,0.222865777,3970.0,5,0,0,0,3.0,0,0,0,-1,0
0.125645726,51,0,0.283097419,1200.0,3,0,0,0,0.0,0,0,0,0,0
0.289311281,54,0,0.137577556,3706.0,7,0,0,0,2.0,0,0,0,3,0
0.029751814,81,0,0.319148936,140.0,8,0,0,0,0.0,0,0,0,0,0
0.0,84,0,0.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.766973553,43,1,1.36709737,4333.0,21,0,1,0,0.0,0,0,0,-1,0
0.03959496,80,0,58.0,5400.0,8,0,0,0,0.0,0,0,0,0,0
0.105059556,45,0,0.320139697,7730.0,18,0,1,0,2.0,0,0,0,3,0
0.039191284,61,0,0.172273409,14000.0,13,0,0,0,1.0,0,0,0,2,0
0.010999421,37,0,0.286883011,11000.0,10,0,2,0,2.0,0,0,0,3,0
0.063114951,58,1,0.231204819,8299.0,7,0,2,0,2.0,0,0,0,-1,0
0.907443702,49,0,0.197609638,21000.0,12,1,3,0,1.0,0,0,0,-1,1
0.170189595,45,1,803.0,5400.0,7,0,0,1,0.0,0,1,1,-1,1
0.072947539,57,0,0.157032664,10500.0,16,0,1,0,0.0,0,0,0,0,0
0.238109733,53,4,0.492245448,4448.0,11,0,2,0,0.0,1,0,0,-1,1
0.221641831,45,0,0.504238823,13800.0,14,0,4,0,0.0,0,0,0,-1,0
0.9999999,28,0,0.444334488,2020.0,3,1,0,0,0.0,1,0,1,5,1
0.003948092,53,0,0.362870025,5100.0,11,0,1,0,4.0,0,0,0,-1,0
0.022032599,67,0,611.0,5400.0,7,0,1,0,0.0,0,0,0,0,0
0.955679098,56,1,0.155869059,7300.0,8,0,0,0,0.0,0,0,0,-1,0
0.202876812,58,0,0.348975972,6200.0,10,0,1,0,1.0,0,0,0,2,0
0.416525107,47,0,0.269002912,9958.0,10,0,1,0,2.0,0,0,0,3,0
0.573172753,54,0,0.49323181,5909.0,12,0,2,0,1.0,0,0,0,2,0
0.0,62,1,0.122406466,12000.0,10,1,2,0,3.0,0,0,0,-1,1
0.182521384,39,0,0.652948801,6171.0,13,0,3,0,0.0,0,0,0,0,0
0.039096506,42,2,3541.0,5400.0,11,0,2,0,0.0,0,0,0,-1,0
0.9999999,65,0,76.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.9999999,24,0,1.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.9999999,60,0,1246.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.24186919,33,0,0.195393169,5035.0,6,0,0,0,2.0,0,0,0,3,0
0.063846808,66,0,0.298485298,10100.0,7,0,1,0,0.0,0,0,0,0,0
0.743965805,35,0,1.56097561,2500.0,6,0,1,0,0.0,0,0,0,0,0
0.369521359,37,0,0.181925113,5100.0,15,0,0,0,0.0,0,0,0,0,0
0.271130202,72,0,0.210507181,5500.0,11,0,0,0,1.0,0,0,0,2,0
1.024828057,64,4,0.591040896,10000.0,9,2,2,2,0.0,0,1,1,-1,1
0.047163053,70,2,0.413690646,17500.0,16,0,4,0,0.0,0,0,0,-1,0
0.000521694,57,0,0.360882573,5347.0,8,0,2,0,0.0,0,0,0,0,0
0.68794348,64,0,0.315821775,16293.0,14,0,1,0,1.0,0,0,0,-1,0
0.9999999,47,0,27.0,5400.0,0,1,0,0,0.0,1,0,1,5,1
0.030190269,53,0,0.208223342,12500.0,16,0,1,0,0.0,0,0,0,0,0
0.716283716,46,0,0.389372947,7000.0,9,0,2,0,0.0,0,0,0,0,0
0.465533404,51,1,2525.0,5400.0,10,1,2,0,0.0,0,0,0,-1,1
0.071430898,39,0,2146.0,5400.0,5,0,1,0,0.0,0,0,0,0,0
0.383233533,51,0,0.000333311,15000.0,2,0,0,0,1.0,0,0,0,-1,0
0.066798785,47,0,0.009102946,12083.0,10,0,0,0,0.0,0,0,0,0,0
0.037952543,46,0,0.820436875,2700.0,9,0,1,0,1.0,0,0,0,2,0
0.371738581,66,0,0.169798506,13250.0,6,0,0,0,0.0,0,0,0,-1,0
0.032539411,40,0,0.534032753,11723.0,18,0,2,0,4.0,0,0,0,-1,0
0.013794636,55,0,1742.0,5400.0,8,0,1,0,0.0,0,0,0,0,0
1.03986711,38,4,0.101004464,14335.0,5,2,0,1,3.0,1,1,1,-1,1
0.371764347,64,0,0.121153097,7700.0,4,0,0,0,3.0,0,0,0,-1,0
0.094545273,75,0,0.706798569,4750.0,5,0,1,0,0.0,0,0,0,0,0
0.0,44,0,1703.0,5400.0,6,0,2,0,0.0,0,0,0,0,0
0.250618842,76,0,0.510395137,8224.0,11,0,2,0,0.0,0,0,0,0,0
0.9999999,25,0,475.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.003423876,74,0,807.0,5400.0,10,0,1,0,0.0,0,0,0,0,0
0.0,70,0,0.220702838,6800.0,6,0,1,0,1.0,0,0,0,2,0
0.020972802,64,1,2518.0,5400.0,4,0,1,0,0.0,0,0,0,-1,0
0.018174546,64,0,0.016786571,1250.0,6,0,0,0,0.0,0,0,0,0,0
0.229683785,64,0,0.509830057,3000.0,13,0,1,0,0.0,0,0,0,0,0
0.276178449,58,1,0.283339583,8000.0,10,0,2,0,2.0,0,0,0,-1,0
0.338023996,57,0,2037.0,5400.0,8,0,2,0,0.0,0,0,0,0,0
0.270086496,61,0,0.396257567,5450.0,7,1,1,0,0.0,0,0,1,-1,1
0.096112098,51,1,0.421094732,8750.0,12,0,1,0,0.0,0,0,0,-1,0
0.000153838,37,3,0.440007868,5083.0,10,0,1,0,0.0,0,0,0,-1,1
0.0,49,0,0.075395217,7400.0,7,0,0,0,1.0,0,0,0,2,0
0.04429557,43,0,0.194878092,5700.0,5,0,1,0,1.0,0,0,0,2,0
0.050342584,79,0,56.0,0.0,4,0,0,0,1.0,0,0,0,2,0
0.9999999,56,0,1.304903495,3833.0,7,0,2,0,0.0,0,0,0,0,0
0.523915316,25,0,0.315944159,1360.0,6,0,0,0,0.0,0,0,0,0,0
0.038022104,74,0,0.139440065,3678.0,16,0,1,0,0.0,0,0,0,0,0
0.297909518,63,1,0.213638941,23000.0,15,0,4,0,4.0,0,0,0,-1,0
0.010228279,53,0,12.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.550944906,43,0,0.370037004,9998.0,3,0,1,0,2.0,0,0,0,3,0
0.083118759,75,0,1381.0,5400.0,11,0,2,0,0.0,0,0,0,0,0
0.303093938,43,0,0.313137373,3333.0,6,0,0,0,2.0,0,0,0,3,0
1.002305919,28,0,0.22951068,6600.0,7,0,1,0,0.0,0,0,0,0,0
0.9999999,61,0,541.0,5400.0,2,0,1,0,1.0,0,0,0,-1,0
0.022016222,50,0,0.347868009,9333.0,8,0,2,0,1.0,0,0,0,2,0
0.581847272,42,0,0.777444511,3333.0,4,0,3,0,0.0,0,0,0,0,0
0.0,48,0,0.0,5400.0,6,0,0,0,0.0,0,0,0,0,0
0.012702812,70,0,0.286871313,10000.0,12,0,1,0,0.0,0,0,0,0,0
0.202174864,39,0,3582.0,5400.0,9,0,1,0,0.0,0,0,0,0,0
0.032092449,73,0,2448.0,5400.0,11,0,2,0,0.0,0,0,0,0,0
0.0,26,0,0.0,1200.0,2,0,0,0,0.0,0,0,0,0,0
0.012112392,57,0,0.449820072,2500.0,12,0,1,0,0.0,0,0,0,0,0
0.193353859,58,0,1095.0,5400.0,12,0,1,0,0.0,0,0,0,0,0
0.241429819,38,0,360.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.517219885,30,0,0.29895502,2200.0,6,0,0,0,0.0,0,0,0,0,0
0.179920502,70,0,217.0,5400.0,3,0,0,0,0.0,0,0,0,0,0
1.0929557681400022,35,1,0.123256691,2652.0,4,0,0,0,0.0,0,0,0,-1,0
0.924785417,35,1,1.107707191,3100.0,13,0,1,0,2.0,0,0,0,-1,0
0.025864404,61,0,4979.040000000037,5400.0,14,0,4,0,0.0,0,0,0,-1,0
0.065995507,65,0,0.325483226,4500.0,7,0,1,0,1.0,0,0,0,2,0
0.713293338,69,1,0.082367053,2500.0,6,0,0,0,0.0,0,0,0,-1,0
0.033351249,54,0,0.548290342,5000.0,8,0,1,0,0.0,0,0,0,0,0
0.611717652,47,0,0.341309677,8566.0,6,0,1,0,3.0,0,0,0,-1,0
0.729333484,37,0,0.113322541,10500.0,6,0,0,0,0.0,0,0,0,0,0
0.069412621,62,0,0.049992425,6600.0,8,0,1,0,2.0,0,0,0,3,0
0.0,49,0,0.329218983,4698.0,7,0,1,0,0.0,0,0,0,0,0
0.0,36,0,0.196007081,10167.0,3,0,1,0,3.0,0,0,0,1,0
0.995466818,63,1,0.190060898,13300.0,7,0,1,0,1.0,0,0,0,-1,0
0.00222814,50,0,2594.0,5400.0,2,0,1,0,0.0,0,0,0,0,0
0.007723157,58,0,0.593259069,3500.0,8,0,2,0,4.0,0,0,0,-1,0
0.62503039,82,1,0.122443982,8166.0,7,0,0,0,0.0,0,0,0,-1,0
0.569647678,63,0,4400.0,5400.0,5,0,2,0,0.0,0,0,0,-1,0
0.087157638,50,0,0.143109764,15833.0,10,0,1,0,2.0,0,0,0,3,0
0.397304962,64,0,0.312403101,9029.0,10,0,2,0,0.0,0,0,0,0,0
0.106980731,64,0,0.0794329,5148.0,3,0,0,0,0.0,0,0,0,0,0
0.965190511,51,0,0.343739584,9000.0,8,0,1,0,0.0,0,0,0,0,0
0.629847976,73,0,2630.0,5400.0,15,0,2,0,0.0,0,0,0,-1,0
0.9999999,26,0,0.16872428,1457.0,1,0,0,0,1.0,0,0,0,2,0
0.263668914,70,0,0.419860047,3000.0,7,0,1,0,0.0,0,0,0,0,0
0.720327967,74,0,0.187756916,9000.0,3,0,1,1,2.0,0,0,1,-1,1
0.028219584,69,0,0.148833765,2700.0,8,0,0,0,0.0,0,0,0,0,0
0.200990429,43,0,0.273460796,5700.0,3,0,1,0,1.0,0,0,0,2,0
0.115035973,62,0,0.345509088,11333.0,9,0,3,0,1.0,0,0,0,2,0
0.9999999,28,0,0.254477301,2400.0,6,0,0,0,0.0,1,0,0,0,0
0.017280766,79,0,0.252999657,5833.0,13,0,1,0,0.0,0,0,0,0,0
0.004701008,66,0,0.000499917,6000.0,3,0,0,1,0.0,1,0,1,-1,1
1.063291139,52,1,0.140563466,3300.0,4,1,0,2,3.0,1,1,1,-1,1
0.0,58,0,0.25194961,5000.0,7,0,1,0,0.0,0,0,0,0,0
1.49e-05,34,0,0.0,7000.0,2,0,0,0,0.0,0,0,0,0,0
0.529894021,27,0,0.285102332,2100.0,5,0,0,0,0.0,0,0,0,0,0
0.06614367,66,0,0.262818446,3100.0,7,0,1,0,0.0,0,0,0,0,0
0.061481748,56,0,0.197985986,23000.0,7,0,2,0,2.0,0,0,0,-1,0
0.156388315,63,0,152.0,0.0,5,0,0,0,0.0,0,0,0,0,0
0.016093683,75,0,0.804460681,5200.0,15,0,3,0,0.0,0,0,0,0,0
0.861046318,34,1,0.056388722,5000.0,5,0,0,0,0.0,0,0,0,-1,0
0.0,35,0,0.0,3770.0,1,0,0,0,1.0,0,0,0,2,0
0.041465733,82,0,0.236075297,23000.0,13,0,4,0,0.0,0,0,0,-1,0
0.020951906,50,0,0.485959503,12000.0,9,0,2,0,2.0,0,0,0,3,0
0.012129216,64,0,119.0,5400.0,9,0,0,0,0.0,0,0,0,0,0
0.169069722,68,0,0.248650562,11300.0,19,0,1,0,0.0,0,0,0,0,0
0.026394721,35,0,0.573830077,2200.0,8,0,1,0,0.0,0,0,0,0,0
0.9999999,40,0,123.0,5400.0,0,0,0,0,0.0,0,0,0,0,0
0.031044749,57,1,372.0,5400.0,8,0,0,0,0.0,0,0,0,4,0
0.03471244,60,0,0.075518456,7666.0,4,0,1,0,0.0,0,0,0,0,0
0.073503131,48,0,0.190701001,6989.0,11,0,0,0,1.0,0,0,0,2,0
0.013299668,77,0,0.011952191,1254.0,6,0,0,0,0.0,0,0,0,0,0
0.0,65,0,0.026147015,2026.0,1,0,0,0,0.0,0,0,0,0,0
